"","acra","numa","acrb","numb","year","expab","impab","Population","source_trade","source_pop","source_gdp","GDP","tradeop","ln.tradeop","GDPpC","ln.GDPpC","PolitySC2"
"745","EST",835,"LAT",710,1980,NA,NA,1477219,0,"2",4,NA,NA,NA,NA,NA,-7
"746","EST",835,"LAT",710,1981,NA,NA,1487666,0,"2",4,NA,NA,NA,NA,NA,-7
"747","EST",835,"LAT",710,1982,NA,NA,1498414,0,"2",4,NA,NA,NA,NA,NA,-7
"748","EST",835,"LAT",710,1983,NA,NA,1508745,0,"2",4,NA,NA,NA,NA,NA,-7
"749","EST",835,"LAT",710,1984,NA,NA,1518617,0,"2",4,NA,NA,NA,NA,NA,-7
"750","EST",835,"LAT",710,1985,NA,NA,1528781,0,"2",4,NA,NA,NA,NA,NA,-7
"751","EST",835,"LAT",710,1986,NA,NA,1540190,0,"2",4,NA,NA,NA,NA,NA,-7
"752","EST",835,"LAT",710,1987,NA,NA,1552221,0,"2",4,NA,NA,NA,NA,NA,-7
"753","EST",835,"LAT",710,1988,NA,NA,1561900,0,"2",4,NA,NA,NA,NA,NA,-6
"754","EST",835,"LAT",710,1989,NA,NA,1568131,0,"2",4,NA,NA,NA,NA,NA,-4
"755","EST",835,"LAT",710,1990,NA,NA,1569174,0,"2",4,17322.1009689923,NA,NA,11.0389931065594,2.40143383257361,0
"756","EST",366,"LAT",367,1991,0,0,1561314,1,"2",4,18829.2377906977,0,NA,12.0598661068162,2.48988308898336,6
"757","EST",366,"LAT",367,1992,0,0,1533091,1,"2",4,13953.8129844961,0,NA,9.10175128840762,2.20846684428238,6
"758","EST",366,"LAT",367,1993,69.1,20.2,1494128,1,"2",4,13249.5164728682,6739.86859693066,8.81579570771195,8.86772517004448,2.18241830007451,6
"759","EST",366,"LAT",367,1994,107.3,24.1,1462514,1,"2",4,12785.5953488372,10277.1905738398,9.237682211176,8.74220373195553,2.16816230112902,6
"760","EST",366,"LAT",367,1995,137.4,50.5,1436634,1,"2",4,13957.3709302326,13462.4207480935,9.50765743458332,9.71532828140818,2.27370487344822,6
"761","EST",366,"LAT",367,1996,171.4,62,1415594,1,"2",4,12667.9839147287,18424.3997759291,9.82143113991519,8.94888217577122,2.19152862792466,6
"762","EST",366,"LAT",367,1997,253,77,1399535,1,"2",4,13640.2995155039,24193.017141956,10.0938193226538,9.74630824917124,2.27688857219647,6
"763","EST",366,"LAT",367,1998,306,97,1386156,1,"2",4,14927.1419573643,26997.8004597979,10.2035106772161,10.7687316271504,2.37664671516616,6
"764","EST",366,"LAT",367,1999,262,89,1380620,1,"2",4,15606.2712209302,22490.9586044653,10.0208686676317,11.3038136641004,2.42514016117881,7
"765","EST",366,"LAT",367,2000,275,123,1396985,1,"2",4,16952.0613372093,23477.9707365972,10.0638178450196,12.1347482880699,2.49607309632395,9
"766","EST",835,"LAT",710,2001,298.89,110.86,1388115,1,"2",4,17754.901744186,23078.1339093682,10.0466408642063,12.7906562094539,2.54871492072136,9
"767","EST",835,"LAT",710,2002,335.32,135.64,1379350,1,"2",4,18933.213372093,24874.805493619,10.1216107426442,13.7261850669468,2.61930532734373,9
"768","EST",835,"LAT",710,2003,417.62,191.11,1370720,1,"2",4,20034.0888565891,30384.7109972157,10.3216948331606,14.6157412575793,2.68209911623561,9
"769","EST",835,"LAT",710,2004,464.6,395.6,1362550,1,"2",4,21666.4585271318,39701.9198556523,10.5891548245905,15.9014043720464,2.76640743061167,9
"770","EST",390,"LAT",366,2005,670.69,468.07,1354775,1,"2",4,23475.724127907,48507.9818537435,10.7894836376887,17.3281350245664,2.85233148250473,9
"771","EST",390,"LAT",366,2006,881.45,768.1,1346810,1,"2",4,26204.2226744186,62949.777999343,11.0500925128474,19.456510327677,2.96818173527513,9
"772","EST",390,"LAT",366,2007,1268.83,1174.25,1340680,1,"2",4,29661.9182170543,82364.1944570982,11.318906088173,22.1245324887775,3.09668706022001,9
"773","EST",390,"LAT",366,2008,1244.65,1446.79,1337090,1,"2",4,29976.2691860465,89785.6895831728,11.4051808828293,22.4190362548867,3.10991043076499,9
"774","EST",390,"LAT",366,2009,860.5,1073.48,1334515,1,"2",4,27180.1928294574,71154.0205816344,11.1726021104476,20.3670942847831,3.01392057326856,9
"775","EST",390,"LAT",366,2010,1043.19,1328.61,1331475,1,"2",4,28155.3282945736,84239.827544725,11.3414230996159,21.1459684144078,3.05144926861811,9
"776","EST",390,"LAT",366,2011,1327.6,1493.46,1327439,1,"2",4,31565.7268410853,89370.9818310969,11.4005513204525,23.7794179929061,3.16882041631662,9
"777","EST",390,"LAT",366,2012,1416.58,1532.13,1322696,1,"2",4,34175.444379845,86281.5408404465,11.3653709589487,25.8377165878214,3.2518353076654,9
"778","EST",390,"LAT",366,2013,1690.81,1666.51,1317997,1,"2",4,35252.3505813953,95236.7698785977,11.4641213844292,26.7469126116337,3.28641905029351,9
"779","EST",390,"LAT",366,2014,1721.62,1520.5,1314545,1,"2",4,36396.8628875969,89076.9078096791,11.3972554082596,27.687802918574,3.3209919883712,9
"780","EST",390,"LAT",366,2015,1335,1208,1311998,1,"2",4,37552.331879845,67718.8305678795,11.1231195674606,28.6222478081864,3.35418431081314,9
"781","EST",835,"LIT",390,1951,NA,NA,1113247,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"782","EST",835,"LIT",390,1952,NA,NA,1125245,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"783","EST",835,"LIT",390,1953,NA,NA,1136906,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"784","EST",835,"LIT",390,1954,NA,NA,1148217,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"785","EST",835,"LIT",390,1955,NA,NA,1159238,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"786","EST",835,"LIT",390,1956,NA,NA,1170105,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"787","EST",835,"LIT",390,1957,NA,NA,1181205,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"788","EST",835,"LIT",390,1958,NA,NA,1192265,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"789","EST",835,"LIT",390,1959,NA,NA,1204117,0,"2,5",NA,NA,NA,NA,NA,NA,-7
"790","EST",835,"LIT",390,1960,NA,NA,1211537,0,"2",NA,NA,NA,NA,NA,NA,-7
"791","EST",835,"LIT",390,1961,NA,NA,1225077,0,"2",NA,NA,NA,NA,NA,NA,-7
"792","EST",835,"LIT",390,1962,NA,NA,1241632,0,"2",NA,NA,NA,NA,NA,NA,-7
"793","EST",835,"LIT",390,1963,NA,NA,1258857,0,"2",NA,NA,NA,NA,NA,NA,-7
"794","EST",835,"LIT",390,1964,NA,NA,1277086,0,"2",NA,NA,NA,NA,NA,NA,-7
"795","EST",835,"LIT",390,1965,NA,NA,1294566,0,"2",NA,NA,NA,NA,NA,NA,-7
"796","EST",835,"LIT",390,1966,NA,NA,1211537,0,"2",NA,NA,NA,NA,NA,NA,-7
"797","EST",835,"LIT",710,1967,NA,NA,1318946,0,"2",4,NA,NA,NA,NA,NA,-7
"798","EST",835,"LIT",710,1968,NA,NA,1331214,0,"2",4,NA,NA,NA,NA,NA,-7
"799","EST",835,"LIT",710,1969,NA,NA,1345249,0,"2",4,NA,NA,NA,NA,NA,-7
"800","EST",835,"LIT",710,1970,NA,NA,1360076,0,"2",4,NA,NA,NA,NA,NA,-7
"801","EST",835,"LIT",710,1971,NA,NA,1376955,0,"2",4,NA,NA,NA,NA,NA,-7
"802","EST",835,"LIT",710,1972,NA,NA,1392518,0,"2",4,NA,NA,NA,NA,NA,-7
"803","EST",835,"LIT",710,1973,NA,NA,1405951,0,"2",4,NA,NA,NA,NA,NA,-7
"804","EST",835,"LIT",710,1974,NA,NA,1418169,0,"2",4,NA,NA,NA,NA,NA,-7
"805","EST",835,"LIT",710,1975,NA,NA,1429352,0,"2",4,NA,NA,NA,NA,NA,-7
"806","EST",835,"LIT",710,1976,NA,NA,1439576,0,"2",4,NA,NA,NA,NA,NA,-7
"807","EST",835,"LIT",710,1977,NA,NA,1450211,0,"2",4,NA,NA,NA,NA,NA,-7
"808","EST",835,"LIT",710,1978,NA,NA,1460188,0,"2",4,NA,NA,NA,NA,NA,-7
"809","EST",835,"LIT",710,1979,NA,NA,1468333,0,"2",4,NA,NA,NA,NA,NA,-7
"810","EST",835,"LIT",710,1980,NA,NA,1477219,0,"2",4,NA,NA,NA,NA,NA,-7
"811","EST",835,"LIT",710,1981,NA,NA,1487666,0,"2",4,NA,NA,NA,NA,NA,-7
"812","EST",835,"LIT",710,1982,NA,NA,1498414,0,"2",4,NA,NA,NA,NA,NA,-7
"813","EST",835,"LIT",710,1983,NA,NA,1508745,0,"2",4,NA,NA,NA,NA,NA,-7
"814","EST",835,"LIT",710,1984,NA,NA,1518617,0,"2",4,NA,NA,NA,NA,NA,-7
"815","EST",835,"LIT",710,1985,NA,NA,1528781,0,"2",4,NA,NA,NA,NA,NA,-7
"816","EST",835,"LIT",710,1986,NA,NA,1540190,0,"2",4,NA,NA,NA,NA,NA,-7
"817","EST",835,"LIT",710,1987,NA,NA,1552221,0,"2",4,NA,NA,NA,NA,NA,-7
